@RELATION emotionModels/gb_AmusementSadness_1.0
@ATTRIBUTE features1 NUMERIC
@ATTRIBUTE features2 NUMERIC
@ATTRIBUTE features3 NUMERIC
@ATTRIBUTE features4 NUMERIC
@ATTRIBUTE features5 NUMERIC
@ATTRIBUTE features6 NUMERIC
@ATTRIBUTE features7 NUMERIC
@ATTRIBUTE features8 NUMERIC
@ATTRIBUTE features9 NUMERIC
@ATTRIBUTE features10 NUMERIC
@ATTRIBUTE features11 NUMERIC
@ATTRIBUTE features12 NUMERIC
@ATTRIBUTE features13 NUMERIC
@ATTRIBUTE features14 NUMERIC
@ATTRIBUTE features15 NUMERIC
@ATTRIBUTE features16 NUMERIC
@ATTRIBUTE features17 NUMERIC
@ATTRIBUTE features18 NUMERIC
@ATTRIBUTE features19 NUMERIC
@ATTRIBUTE features20 NUMERIC
@ATTRIBUTE features21 NUMERIC
@ATTRIBUTE features22 NUMERIC
@ATTRIBUTE features23 NUMERIC
@ATTRIBUTE features24 NUMERIC
@ATTRIBUTE features25 NUMERIC
@ATTRIBUTE features26 NUMERIC
@ATTRIBUTE features27 NUMERIC
@ATTRIBUTE features28 NUMERIC
@ATTRIBUTE features29 NUMERIC
@ATTRIBUTE features30 NUMERIC
@ATTRIBUTE features31 NUMERIC
@ATTRIBUTE features32 NUMERIC
@ATTRIBUTE features33 NUMERIC
@ATTRIBUTE features34 NUMERIC
@ATTRIBUTE features35 NUMERIC
@ATTRIBUTE features36 NUMERIC
@ATTRIBUTE features37 NUMERIC
@ATTRIBUTE features38 NUMERIC
@ATTRIBUTE features39 NUMERIC
@ATTRIBUTE features40 NUMERIC
@ATTRIBUTE features41 NUMERIC
@ATTRIBUTE features42 NUMERIC
@ATTRIBUTE features43 NUMERIC
@ATTRIBUTE features44 NUMERIC
@ATTRIBUTE features45 NUMERIC
@ATTRIBUTE features46 NUMERIC
@ATTRIBUTE features47 NUMERIC
@ATTRIBUTE features48 NUMERIC
@ATTRIBUTE features49 NUMERIC
@ATTRIBUTE features50 NUMERIC
@ATTRIBUTE features51 NUMERIC
@ATTRIBUTE features52 NUMERIC
@ATTRIBUTE features53 NUMERIC
@ATTRIBUTE features54 NUMERIC
@ATTRIBUTE features55 NUMERIC
@ATTRIBUTE features56 NUMERIC
@ATTRIBUTE features57 NUMERIC
@ATTRIBUTE features58 NUMERIC
@ATTRIBUTE features59 NUMERIC
@ATTRIBUTE features60 NUMERIC
@ATTRIBUTE features61 NUMERIC
@ATTRIBUTE features62 NUMERIC
@ATTRIBUTE features63 NUMERIC
@ATTRIBUTE features64 NUMERIC
@ATTRIBUTE features65 NUMERIC
@ATTRIBUTE features66 NUMERIC
@ATTRIBUTE features67 NUMERIC
@ATTRIBUTE features68 NUMERIC
@ATTRIBUTE features69 NUMERIC
@ATTRIBUTE features70 NUMERIC
@ATTRIBUTE features71 NUMERIC
@ATTRIBUTE features72 NUMERIC
@ATTRIBUTE features73 NUMERIC
@ATTRIBUTE features74 NUMERIC
@ATTRIBUTE features75 NUMERIC
@ATTRIBUTE features76 NUMERIC
@ATTRIBUTE features77 NUMERIC
@ATTRIBUTE features78 NUMERIC
@ATTRIBUTE features79 NUMERIC
@ATTRIBUTE features80 NUMERIC
@ATTRIBUTE features81 NUMERIC
@ATTRIBUTE features82 NUMERIC
@ATTRIBUTE features83 NUMERIC
@ATTRIBUTE features84 NUMERIC
@ATTRIBUTE features85 NUMERIC
@ATTRIBUTE features86 NUMERIC
@ATTRIBUTE features87 NUMERIC
@ATTRIBUTE features88 NUMERIC
@ATTRIBUTE features89 NUMERIC
@ATTRIBUTE features90 NUMERIC
@ATTRIBUTE features91 NUMERIC
@ATTRIBUTE features92 NUMERIC
@ATTRIBUTE features93 NUMERIC
@ATTRIBUTE features94 NUMERIC
@ATTRIBUTE features95 NUMERIC
@ATTRIBUTE features96 NUMERIC
@ATTRIBUTE features97 NUMERIC
@ATTRIBUTE features98 NUMERIC
@ATTRIBUTE features99 NUMERIC
@ATTRIBUTE features100 NUMERIC
@ATTRIBUTE features101 NUMERIC
@ATTRIBUTE features102 NUMERIC
@ATTRIBUTE features103 NUMERIC
@ATTRIBUTE features104 NUMERIC
@ATTRIBUTE features105 NUMERIC
@ATTRIBUTE features106 NUMERIC
@ATTRIBUTE features107 NUMERIC
@ATTRIBUTE features108 NUMERIC
@ATTRIBUTE features109 NUMERIC
@ATTRIBUTE features110 NUMERIC
@ATTRIBUTE features111 NUMERIC
@ATTRIBUTE features112 NUMERIC
@ATTRIBUTE features113 NUMERIC
@ATTRIBUTE features114 NUMERIC
@ATTRIBUTE features115 NUMERIC
@ATTRIBUTE features116 NUMERIC
@ATTRIBUTE features117 NUMERIC
@ATTRIBUTE features118 NUMERIC
@ATTRIBUTE features119 NUMERIC
@ATTRIBUTE features120 NUMERIC
@ATTRIBUTE features121 NUMERIC
@ATTRIBUTE features122 NUMERIC
@ATTRIBUTE features123 NUMERIC
@ATTRIBUTE features124 NUMERIC
@ATTRIBUTE features125 NUMERIC
@ATTRIBUTE features126 NUMERIC
@ATTRIBUTE features127 NUMERIC
@ATTRIBUTE features128 NUMERIC
@ATTRIBUTE features129 NUMERIC
@ATTRIBUTE features130 NUMERIC
@ATTRIBUTE features131 NUMERIC
@ATTRIBUTE features132 NUMERIC
@ATTRIBUTE features133 NUMERIC
@ATTRIBUTE features134 NUMERIC
@ATTRIBUTE features135 NUMERIC
@ATTRIBUTE features136 NUMERIC
@ATTRIBUTE features137 NUMERIC
@ATTRIBUTE features138 NUMERIC
@ATTRIBUTE class {Amusement,Sadness}

@DATA
0.022392,0.017714,3.112598,0.100802,0.177286,0.043862,0.018567,0.030129,-28.128556,2.478290,-1.020573,-0.094314,-0.387863,-0.395135,-0.143747,0.162067,-0.073990,-0.225748,-0.074737,0.107370,0.033713,0.004321,0.013435,0.021724,0.020006,0.024285,0.023281,0.050574,0.001201,0.020812,0.006120,0.006445,0.010026,0.035922,-0.000016,0.000000,0.000400,-0.000166,-0.000116,-0.000118,0.000038,-0.000006,0.002871,-0.000503,0.000296,0.000011,0.000357,0.000824,-0.000047,0.000320,-0.000482,-0.000454,-0.000237,-0.000261,0.000250,-0.000002,-0.000000,-0.000105,-0.000001,0.000160,0.000001,-0.000347,0.000000,-0.000000,-0.000001,-0.000002,-0.000001,-0.000060,0.009289,0.015040,0.218363,0.032800,0.039812,0.059753,0.020556,0.015384,2.223731,0.748027,0.540864,0.383024,0.329728,0.327761,0.325171,0.327944,0.327713,0.301289,0.363994,0.272819,0.244645,0.004560,0.017552,0.026790,0.028075,0.027917,0.028885,0.051379,0.002030,0.020886,0.007911,0.007751,0.011941,0.013520,0.009894,0.015061,0.288098,0.038692,0.049232,0.071196,0.026894,0.017812,1.830325,0.791696,0.535284,0.434444,0.355725,0.333251,0.317038,0.304234,0.280491,0.294493,0.295728,0.258136,0.251631,0.005796,0.017647,0.031121,0.026394,0.032246,0.023794,0.057502,0.002039,0.017028,0.006810,0.007466,0.009311,0.015731,240.000000,0.087488,Amusement
0.018785,0.017547,3.079488,0.098652,0.177487,0.031681,0.020321,0.026605,-28.171012,2.793675,-0.886149,-0.156567,-0.522842,-0.660180,-0.365157,0.056406,0.076979,0.104288,0.061253,0.122937,-0.061341,0.021258,0.015168,0.009547,0.007500,0.035381,0.003665,0.035292,0.000600,0.016035,0.036943,0.006915,0.010180,0.036161,0.000033,-0.000000,-0.001046,0.000003,0.000016,-0.000014,0.000064,0.000002,0.000443,0.001583,-0.000462,-0.000174,-0.000275,0.000213,0.000337,-0.000122,-0.000233,-0.000109,0.000256,-0.000389,-0.000560,0.000005,0.000000,0.000064,-0.000000,0.000052,0.000002,-0.000236,0.000000,-0.000000,-0.000003,0.000008,-0.000000,-0.000094,0.006908,0.016150,0.270717,0.032491,0.039507,0.037260,0.020662,0.012099,2.371709,0.730776,0.517947,0.368694,0.323144,0.285847,0.316306,0.335529,0.346861,0.331557,0.472207,0.308171,0.224715,0.032583,0.024747,0.012235,0.010011,0.040927,0.003993,0.040748,0.000998,0.020890,0.042549,0.005432,0.016734,0.015668,0.007570,0.017479,0.367175,0.040309,0.049521,0.048283,0.029234,0.012938,1.981221,0.769675,0.494465,0.400766,0.319117,0.310634,0.314647,0.301211,0.313276,0.310297,0.365921,0.275386,0.241999,0.029161,0.023848,0.015135,0.011330,0.039523,0.004970,0.044337,0.001287,0.017043,0.034255,0.007000,0.020597,0.016924,171.428571,0.097345,Amusement
0.055775,0.009420,3.018935,0.118933,0.172928,0.518250,0.021701,0.083161,-28.411785,1.049777,-0.154217,-0.201336,-0.153293,-0.120086,-0.053270,0.554952,0.443827,0.058108,-0.357127,-0.067515,0.140068,0.011929,0.015473,0.027491,0.003030,0.047563,0.000600,0.059402,0.001806,0.000292,0.000961,0.003457,0.001308,0.029613,0.000042,-0.000008,0.001760,0.000465,0.000313,0.000533,0.001470,0.000054,0.003331,-0.001589,-0.000270,0.001236,0.001925,0.002437,0.003195,0.000546,0.001487,0.001232,0.000268,-0.000566,-0.001276,0.000018,0.000007,0.001819,0.000008,-0.000736,-0.000001,-0.000186,0.000002,0.000012,0.000011,0.000199,0.000006,0.000115,0.015910,0.007460,0.153700,0.021212,0.022957,0.133440,0.019740,0.019157,1.219924,0.472893,0.334059,0.335901,0.299315,0.286602,0.223534,0.196815,0.253500,0.322004,0.220587,0.250989,0.167984,0.010040,0.014028,0.035853,0.005091,0.028420,0.000771,0.047940,0.001677,0.000240,0.000862,0.004151,0.001159,0.011550,0.016809,0.008841,0.206129,0.027519,0.028914,0.137536,0.024705,0.019340,1.121837,0.497118,0.374789,0.400979,0.316217,0.339843,0.268498,0.228630,0.237960,0.276288,0.219515,0.236105,0.205519,0.013531,0.014373,0.035546,0.005427,0.039188,0.000942,0.068473,0.002035,0.000317,0.001208,0.005811,0.001249,0.013229,300.000000,0.161716,Amusement
0.069030,0.019896,3.128502,0.134744,0.175614,0.729145,0.015391,0.104680,-27.373047,0.481861,-0.294257,-0.303775,0.098939,0.205474,0.315880,0.187760,-0.081498,0.170366,-0.048616,-0.037525,0.061379,0.004302,0.006639,0.025208,0.002028,0.038036,0.004091,0.060125,0.003646,0.000539,0.004926,0.003122,0.000574,0.028651,-0.000002,0.000009,0.003078,0.000287,0.000230,-0.000028,0.000197,-0.000010,0.014952,0.002214,-0.000224,0.000595,-0.002163,-0.000479,0.000105,0.001733,0.000182,0.003021,0.002285,-0.002170,0.002551,0.000006,-0.000001,-0.000790,-0.000015,-0.001175,-0.000000,0.004552,0.000001,-0.000002,0.000007,-0.000099,-0.000001,0.001010,0.023534,0.014690,0.166378,0.022449,0.021845,0.227886,0.017541,0.029149,1.361524,0.648857,0.473884,0.345041,0.348537,0.349797,0.307493,0.346375,0.388958,0.359363,0.320914,0.230875,0.181863,0.005189,0.006178,0.034154,0.002822,0.033973,0.007148,0.050323,0.003726,0.000346,0.006650,0.003833,0.000569,0.014455,0.021717,0.011948,0.196798,0.025517,0.028453,0.194272,0.021440,0.027340,1.011602,0.598001,0.401527,0.376346,0.361151,0.317374,0.303101,0.304955,0.260540,0.272225,0.250754,0.220626,0.210947,0.004831,0.004463,0.028600,0.002985,0.038662,0.005383,0.062848,0.002396,0.000365,0.004436,0.004505,0.000657,0.014612,171.428571,0.096026,Amusement
0.022912,0.016318,2.994762,0.088155,0.169516,0.071517,0.019513,0.027362,-28.498546,2.769821,-0.461191,0.113255,0.246913,0.209017,0.125183,0.158421,0.059391,0.061490,0.120221,0.171220,0.038115,0.007006,0.007564,0.030061,0.017553,0.047017,0.007092,0.123498,0.002948,0.003810,0.001991,0.010783,0.001754,0.045456,-0.000035,-0.000001,0.000671,-0.000061,-0.000006,-0.000136,0.000038,-0.000012,0.000045,0.002575,0.000173,-0.001646,0.001315,-0.000497,-0.002487,0.000165,-0.000929,-0.000556,0.000059,-0.002140,0.000195,0.000002,-0.000000,0.000065,-0.000001,0.000214,0.000000,-0.000422,-0.000001,-0.000002,-0.000003,-0.000136,-0.000000,-0.000153,0.011896,0.012764,0.187049,0.033659,0.033666,0.122118,0.017316,0.020181,1.219345,0.704919,0.444446,0.415910,0.333959,0.222833,0.253454,0.204720,0.216526,0.220648,0.180137,0.192392,0.185351,0.008536,0.009973,0.025404,0.017259,0.031337,0.006702,0.070101,0.006475,0.004456,0.002396,0.012113,0.002302,0.016863,0.011195,0.010480,0.240512,0.038258,0.041319,0.130922,0.022507,0.021481,1.193157,0.728446,0.409936,0.367921,0.298437,0.233705,0.245860,0.231658,0.241850,0.218732,0.192312,0.210933,0.210635,0.006650,0.006165,0.034540,0.009928,0.040332,0.006153,0.084687,0.005673,0.005848,0.003141,0.014493,0.002219,0.018976,200.000000,0.098326,Amusement
0.022108,0.019810,3.059815,0.086817,0.167962,0.048401,0.017110,0.028453,-27.920866,2.848630,-0.734528,-0.058781,0.216929,0.206740,0.098334,0.192603,0.042399,0.029677,0.180645,0.163497,0.028969,0.008862,0.009586,0.025560,0.022131,0.041862,0.008897,0.107360,0.000505,0.004689,0.001838,0.010328,0.002234,0.041926,-0.000044,-0.000012,0.000263,-0.000091,-0.000063,-0.000379,0.000113,-0.000000,-0.009770,0.001518,-0.000289,0.001653,0.000636,0.000015,-0.001330,-0.000638,0.000198,-0.000503,0.000553,0.000154,0.001552,-0.000001,-0.000000,-0.000091,-0.000003,-0.000037,0.000000,0.000231,-0.000009,-0.000001,0.000001,-0.000001,-0.000001,0.000063,0.007891,0.017248,0.177887,0.033228,0.036367,0.095286,0.016717,0.018099,1.369795,0.695441,0.419095,0.407699,0.300982,0.253169,0.239831,0.251264,0.225860,0.215889,0.186595,0.196943,0.184572,0.013130,0.009113,0.021091,0.022993,0.028797,0.008484,0.058954,0.000937,0.006009,0.001956,0.011567,0.003369,0.014502,0.008029,0.013822,0.234878,0.045186,0.050599,0.130611,0.021846,0.022816,1.463278,0.884428,0.435514,0.414535,0.315831,0.222172,0.259869,0.271589,0.247734,0.211792,0.193585,0.209711,0.207635,0.009628,0.007082,0.025179,0.013698,0.034007,0.007446,0.067170,0.001707,0.007536,0.002672,0.011815,0.003162,0.016306,171.428571,0.098237,Amusement
0.020835,0.015526,3.116366,0.087229,0.161440,0.053709,0.008845,0.026569,-27.660612,2.751401,-0.314694,-0.021110,-0.588192,-0.183535,-0.303412,0.205429,-0.032236,0.063724,0.035947,-0.018043,0.002310,0.006532,0.030075,0.024031,0.006404,0.038990,0.007706,0.039015,0.001677,0.007855,0.021590,0.016026,0.019150,0.034218,0.000003,0.000000,-0.000564,-0.000010,0.000000,-0.000309,0.000095,-0.000002,0.000572,0.001169,-0.000575,0.000541,-0.000984,-0.000071,-0.000332,-0.000004,0.000114,-0.000535,-0.000095,-0.000701,0.000332,0.000002,0.000000,-0.000266,-0.000000,0.000119,-0.000000,-0.000050,-0.000009,-0.000000,-0.000003,-0.000007,0.000000,-0.000051,0.005196,0.012064,0.222132,0.025347,0.039001,0.036298,0.011955,0.009221,1.882959,0.458296,0.294641,0.293608,0.268892,0.282096,0.253061,0.236016,0.285993,0.297984,0.284382,0.241327,0.181970,0.004873,0.036777,0.020731,0.005955,0.033266,0.007540,0.028832,0.002473,0.006856,0.018414,0.012256,0.018602,0.014399,0.005013,0.009934,0.301166,0.029877,0.046610,0.036142,0.015675,0.008694,1.389810,0.405823,0.260757,0.262753,0.257490,0.249388,0.215461,0.214290,0.230866,0.225483,0.235501,0.223360,0.185416,0.005436,0.021279,0.017447,0.005191,0.022470,0.005977,0.028880,0.002023,0.005523,0.011773,0.009374,0.012222,0.011813,120.000000,0.098165,Amusement
0.026727,0.009086,3.161338,0.112390,0.200540,0.055647,0.002893,0.026584,-28.079732,3.811652,-0.483899,0.085010,0.118177,-0.039300,0.006686,0.306760,0.098786,0.005881,-0.049369,0.024681,-0.012604,0.042536,0.013189,0.040245,0.014362,0.038831,0.007302,0.047890,0.000568,0.004699,0.010839,0.021192,0.010063,0.029098,-0.000025,-0.000000,-0.000869,0.000215,0.000023,0.000278,-0.000004,-0.000040,-0.004692,-0.004178,-0.000565,0.000515,0.000310,0.000258,-0.000324,-0.000013,-0.000430,0.000900,0.000369,-0.001203,0.000132,-0.000148,0.000000,0.000328,-0.000007,-0.000005,-0.000006,0.000003,-0.000002,-0.000002,-0.000033,0.000024,-0.000004,0.000064,0.006695,0.008070,0.112440,0.028563,0.030570,0.028643,0.003836,0.004125,1.588307,0.561922,0.296904,0.188015,0.203777,0.183373,0.173463,0.146268,0.180481,0.205381,0.160408,0.141600,0.147585,0.022226,0.010628,0.018869,0.013810,0.015119,0.004364,0.018862,0.000515,0.003318,0.005846,0.009179,0.007498,0.006341,0.006697,0.005487,0.151200,0.026057,0.027885,0.027766,0.004745,0.003157,1.074957,0.618441,0.285840,0.199079,0.186007,0.174250,0.163701,0.167271,0.180035,0.164410,0.159806,0.174391,0.148059,0.013722,0.005151,0.016602,0.008844,0.012851,0.003916,0.014687,0.000520,0.002337,0.004640,0.008325,0.004785,0.004951,240.000000,0.077011,Sadness
0.022696,0.014262,3.156259,0.102681,0.186033,0.052584,0.003360,0.024869,-27.009321,3.950955,-0.411073,0.187355,0.126995,-0.003767,-0.016136,0.268150,0.007018,-0.007827,-0.092024,-0.032871,-0.094587,0.035133,0.015411,0.046804,0.022732,0.026214,0.007419,0.046878,0.000500,0.006615,0.031111,0.020569,0.006843,0.031256,0.000050,-0.000000,0.000980,0.000124,0.000010,0.000180,0.000006,0.000016,0.001298,-0.000738,-0.004862,-0.003272,-0.002381,-0.000219,-0.000545,0.000069,-0.000226,-0.000945,0.000159,-0.001260,-0.001230,-0.000091,-0.000002,-0.000361,0.000006,-0.000147,-0.000001,0.001052,-0.000004,-0.000012,-0.000028,-0.000013,0.000004,0.000211,0.004976,0.012042,0.112855,0.027040,0.031660,0.023761,0.003782,0.003671,1.415576,0.555001,0.305549,0.170471,0.179846,0.154463,0.171766,0.178280,0.149868,0.166738,0.177996,0.141362,0.144551,0.019271,0.013505,0.021228,0.016866,0.011563,0.004218,0.019825,0.000457,0.004092,0.016702,0.007987,0.006310,0.006281,0.005549,0.007866,0.155247,0.029591,0.035265,0.024758,0.004755,0.003039,1.031806,0.625104,0.293831,0.188152,0.172617,0.153592,0.168751,0.171566,0.157622,0.162909,0.159530,0.151141,0.148995,0.012914,0.007459,0.020417,0.011553,0.012568,0.004263,0.015029,0.000489,0.003203,0.010425,0.007833,0.004091,0.005680,300.000000,0.079023,Sadness
0.029546,0.007043,3.179966,0.127049,0.203742,0.087424,0.003792,0.027458,-29.485894,2.948318,-0.379877,-0.035679,-0.248651,-0.077560,-0.108024,0.310468,-0.051744,-0.055916,-0.002502,-0.009115,-0.166597,0.013359,0.066017,0.039871,0.008185,0.011489,0.009381,0.052907,0.000546,0.004721,0.013703,0.025616,0.002806,0.037553,-0.000011,-0.000000,0.000102,-0.000017,-0.000010,0.000056,0.000001,0.000005,0.000586,0.000085,0.000029,-0.000018,-0.000155,0.000347,-0.000026,0.000069,-0.000129,-0.000407,-0.000392,-0.000202,-0.000084,0.000006,0.000000,-0.000027,0.000003,0.000016,0.000004,-0.000021,-0.000001,-0.000000,0.000003,-0.000005,-0.000000,-0.000010,0.010294,0.008353,0.140055,0.045142,0.044842,0.055787,0.005569,0.006885,2.445927,0.386632,0.343028,0.296568,0.260387,0.213151,0.212938,0.226635,0.219497,0.221675,0.208039,0.191218,0.204706,0.009740,0.034534,0.026619,0.006829,0.006294,0.007310,0.033946,0.000636,0.003046,0.008465,0.013796,0.002713,0.008810,0.007982,0.005330,0.185615,0.033024,0.035847,0.040532,0.006667,0.006207,1.549467,0.379273,0.288141,0.261421,0.233022,0.200192,0.209309,0.208368,0.206911,0.207220,0.191945,0.190294,0.193392,0.007359,0.018505,0.019596,0.004918,0.006792,0.005376,0.024303,0.000783,0.003075,0.008676,0.009757,0.002005,0.007567,200.000000,0.065757,Sadness
0.024529,0.012596,3.187570,0.081550,0.149243,0.023408,0.008554,0.034188,-28.871960,2.860874,-1.560671,-0.451863,-0.718675,-0.519635,-0.274763,-0.085171,-0.097297,-0.177206,-0.147786,0.215595,0.132462,0.013741,0.024001,0.014610,0.011947,0.028044,0.011922,0.009902,0.016518,0.057156,0.013477,0.013271,0.001666,0.034031,-0.000087,0.000000,0.001963,-0.000315,-0.000481,-0.000151,0.000017,0.000022,0.016028,0.004886,-0.005686,-0.002372,-0.001779,-0.002145,-0.002629,-0.001264,-0.000193,0.000988,0.000616,-0.000186,-0.000055,0.000004,0.000042,-0.000126,-0.000055,0.000041,0.000003,-0.000298,0.000020,0.000477,-0.000049,-0.000239,-0.000003,0.000037,0.004159,0.007443,0.149862,0.028733,0.044299,0.019018,0.010908,0.004260,1.585732,0.574421,0.471451,0.312233,0.266991,0.267803,0.204434,0.249932,0.292552,0.213683,0.238280,0.197990,0.145612,0.010392,0.013627,0.013300,0.011854,0.014371,0.016197,0.010995,0.007571,0.017859,0.010884,0.008171,0.001474,0.008978,0.003497,0.003775,0.196548,0.035529,0.056419,0.021216,0.014552,0.003327,1.395656,0.703293,0.548584,0.378909,0.316812,0.307076,0.256461,0.251621,0.263944,0.251880,0.225810,0.210849,0.175460,0.008549,0.010021,0.010584,0.009006,0.014416,0.009490,0.011163,0.006819,0.011885,0.006201,0.005459,0.001661,0.007685,200.000000,0.094382,Sadness
0.022104,0.026089,3.246889,0.093008,0.168665,0.028170,0.013970,0.027560,-27.561706,2.919121,-1.080612,-0.622630,-0.511820,-0.117201,-0.799577,-0.347589,-0.074492,0.310365,0.409638,0.214236,-0.063036,0.013487,0.021462,0.003779,0.001698,0.004604,0.013085,0.022882,0.022545,0.054397,0.010754,0.024504,0.010281,0.039627,-0.000057,0.000000,0.001446,-0.000120,0.000143,-0.000446,0.000030,0.000065,0.041295,0.003675,0.011446,0.013974,0.012682,0.008833,0.001234,-0.003734,-0.005913,-0.004471,-0.001055,-0.000407,0.000265,-0.000003,-0.000005,-0.000068,0.000004,-0.000011,-0.000004,-0.000896,0.000283,0.000219,-0.000005,0.000001,-0.000005,-0.000172,0.004533,0.018097,0.161715,0.034664,0.046024,0.023985,0.017924,0.002451,2.085473,0.604032,0.381239,0.373284,0.342581,0.260235,0.243519,0.247136,0.261164,0.228455,0.214120,0.198140,0.156825,0.015757,0.013942,0.004857,0.002162,0.005965,0.011839,0.021752,0.011683,0.025020,0.014827,0.018901,0.016091,0.009509,0.004006,0.008991,0.209816,0.042809,0.059140,0.026062,0.021150,0.001874,1.762533,0.832268,0.416228,0.494513,0.403721,0.317704,0.290547,0.270270,0.272915,0.241272,0.217731,0.213523,0.166388,0.013802,0.007621,0.005666,0.002921,0.006343,0.008271,0.015812,0.010984,0.018608,0.012013,0.014267,0.012449,0.009133,300.000000,0.097518,Sadness
0.030367,0.049677,3.230649,0.098392,0.160585,0.032911,0.032769,0.036945,-27.790237,1.505070,-2.039887,-0.437374,0.062538,0.308351,0.187225,-0.202351,-0.087403,0.086317,0.010541,0.012330,-0.032022,0.017661,0.005947,0.029027,0.003556,0.005587,0.026441,0.017048,0.076733,0.004620,0.008431,0.023379,0.002716,0.054222,0.000011,0.000001,0.001196,-0.001087,-0.001750,-0.000170,0.000016,0.000054,0.025903,0.023951,-0.003227,0.005130,-0.001798,0.002677,0.003227,-0.002260,-0.000996,0.004137,-0.001197,-0.001064,0.001374,-0.000000,0.000000,-0.000012,0.000000,-0.000249,0.000002,-0.000173,0.000586,0.000003,0.000000,-0.000001,0.000000,0.000079,0.004211,0.035024,0.213078,0.032213,0.046265,0.031004,0.046647,0.006513,2.770381,0.757267,0.447235,0.338395,0.256843,0.287285,0.256874,0.354845,0.317413,0.300751,0.275914,0.192132,0.131631,0.021487,0.009564,0.034926,0.006316,0.010510,0.030406,0.030123,0.040883,0.009770,0.013967,0.025727,0.005133,0.018905,0.004570,0.020550,0.240957,0.039784,0.057313,0.038235,0.054041,0.006025,2.485032,0.926919,0.443205,0.372198,0.267882,0.282141,0.248459,0.286090,0.292247,0.225905,0.239801,0.177232,0.147409,0.013886,0.009820,0.023076,0.006454,0.011370,0.019677,0.033053,0.027960,0.011471,0.013155,0.016802,0.005885,0.021895,171.428571,0.077612,Sadness
0.035783,0.028694,3.221661,0.094812,0.153266,0.036110,0.014241,0.050963,-27.091147,1.770402,-1.786818,-0.059307,-0.764432,-0.543718,0.013642,0.059930,0.346503,0.200294,0.020554,-0.175565,-0.101647,0.011133,0.014585,0.028775,0.006232,0.006275,0.026565,0.010544,0.004332,0.001448,0.018355,0.051342,0.012969,0.039877,0.000012,0.000000,0.001039,-0.000220,-0.000199,-0.000164,0.000002,0.000108,0.021255,-0.000761,-0.003919,-0.000985,-0.003050,-0.002238,-0.000437,-0.000575,0.000789,0.001278,0.000187,-0.000714,-0.000406,0.000013,0.000006,-0.000108,0.000001,-0.000019,0.000017,-0.000842,0.000001,0.000002,0.000013,0.000270,0.000120,-0.000152,0.005970,0.021401,0.230767,0.030217,0.046261,0.022775,0.019185,0.004473,2.027514,0.583910,0.555034,0.376674,0.262446,0.293656,0.287055,0.296226,0.288566,0.307757,0.300950,0.226420,0.180019,0.011882,0.017807,0.024553,0.007456,0.009914,0.020343,0.017948,0.007366,0.001448,0.012801,0.023235,0.009687,0.010014,0.006205,0.012048,0.275530,0.037310,0.058265,0.026160,0.022675,0.004464,1.984249,0.721807,0.665473,0.461828,0.323385,0.352834,0.328262,0.304430,0.308011,0.290742,0.273263,0.215820,0.186314,0.009744,0.009890,0.013000,0.006155,0.011820,0.014231,0.022530,0.006522,0.001743,0.008738,0.015396,0.008921,0.011106,240.000000,0.101538,Sadness
0.022130,0.045747,3.232892,0.089613,0.163663,0.024727,0.009491,0.028827,-26.421583,2.827074,-1.190498,-0.587327,-0.658118,-0.308992,-0.487942,0.004420,0.008157,0.195215,0.170420,0.024577,-0.019897,0.005030,0.008922,0.004034,0.002675,0.014187,0.014346,0.042815,0.001661,0.012454,0.026675,0.007092,0.009383,0.027007,-0.000056,0.000003,0.001314,-0.000460,-0.000375,-0.000456,-0.000002,0.000027,0.021840,0.000338,-0.003583,-0.003891,-0.004102,0.000494,0.001184,0.000860,0.002100,-0.000086,-0.001317,0.000051,-0.000140,-0.000009,0.000002,-0.000086,-0.000015,-0.000006,-0.000002,-0.000831,-0.000000,-0.000009,-0.000035,-0.000027,-0.000001,-0.000225,0.005553,0.022759,0.138830,0.030183,0.043462,0.018284,0.013408,0.005337,1.740359,0.559993,0.373145,0.375610,0.279811,0.269460,0.319438,0.262556,0.249085,0.273770,0.267243,0.200341,0.166271,0.006390,0.009226,0.003819,0.002633,0.012976,0.012894,0.031181,0.002668,0.008809,0.023740,0.007100,0.008296,0.010732,0.005132,0.012428,0.181974,0.041898,0.061365,0.022296,0.016097,0.004681,1.585496,0.779662,0.457968,0.466044,0.343958,0.302208,0.333504,0.268968,0.286125,0.263423,0.249149,0.225206,0.197455,0.006697,0.008867,0.004317,0.003225,0.008628,0.011001,0.021216,0.003273,0.008486,0.016240,0.007640,0.005953,0.008395,300.000000,0.101796,Sadness
